x,n,payoff_C,payoff_D,epi_size,C,eta,beta,gamma,theta,x0,n0,L,Dr,Dg,Game
0.99999,0.9835111287473841,0.9788750804190836,0.0,0.005155155155155155,0.1,0.1,0.8,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9829114308120824,0.9795576432514529,0.0,0.0026526526526526525,0.1,0.1,0.8,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9824632997453285,0.9787875591267243,0.0,0.003078078078078078,0.1,0.1,0.8,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9821612873187107,0.9780483218049226,0.0,0.0038288288288288288,0.1,0.1,0.8,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.4762154626021594,0.000732330373432062,-0.5175746217455666,-0.5175817359203606,0.9891391391391391,0.1,0.1,0.9,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.4762319379736706,0.0006252589759904255,-0.46239114183614793,-0.4624000794745841,0.8787537537537538,0.1,0.1,0.9,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9974731763651351,0.9681486528724191,0.0,0.057207207207207206,0.1,0.1,0.9,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9937045368784436,0.9802976510521475,0.0,0.024474474474474473,0.1,0.1,0.9,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9887118476589106,0.978072728393304,0.0,0.018068068068068068,0.1,0.1,0.9,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9861257687436114,0.9798319137407348,0.0,0.008983983983983984,0.1,0.1,0.9,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9847726380277132,0.9771922090888534,0.0,0.011186186186186187,0.1,0.1,0.9,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9838634008238097,0.9799631611352955,0.0,0.0038038038038038036,0.1,0.1,0.9,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9832989888198981,0.9789698443639486,0.0,0.0042292292292292295,0.1,0.1,0.9,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9828678341968763,0.9778944870581975,0.0,0.005430430430430431,0.1,0.1,0.9,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.47612234439550893,0.0007448078170788117,-0.5200591620995463,-0.5199015578524158,0.9938688688688688,0.1,0.1,1.0,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.47681517723688904,0.0005813373776403002,-0.49297545651322106,-0.4928438996871112,0.93998998998999,0.1,0.1,1.0,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.4521482619326501,0.00025025795780283497,-0.22718678409878154,-0.2272783459548927,0.41023523523523525,0.1,0.1,1.0,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9969329858533611,0.9840952446481196,0.0,0.02414914914914915,0.1,0.1,1.0,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9918498869609953,0.9772285015605179,0.0,0.026776776776776777,0.1,0.1,1.0,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9884071540312582,0.9789315880369298,0.0,0.01544044044044044,0.1,0.1,1.0,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.986353043644961,0.9804924584685614,0.0,0.008083083083083083,0.1,0.1,1.0,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9851197646405851,0.9802686408484876,0.0,0.005955955955955956,0.1,0.1,1.0,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9842952374665824,0.9792251659163119,0.0,0.0056556556556556555,0.1,0.1,1.0,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9837207806703193,0.9785781128003791,0.0,0.006031031031031031,0.1,0.1,1.0,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980431493282026,0.9970471906326613,0.0,0.0014514514514514514,0.1,0.2,0.1,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980160168597232,0.9975187876955922,0.0,0.00045045045045045046,0.1,0.2,0.1,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980170387770414,0.9976074839144699,0.0,0.00032532532532532533,0.1,0.2,0.1,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980149625746526,0.9976054037315978,0.0,0.0002752752752752753,0.1,0.2,0.1,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980176186733962,0.9976329905050887,0.0,0.00032532532532532533,0.1,0.2,0.1,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980129107201928,0.9977031344320041,0.0,0.00015015015015015014,0.1,0.2,0.1,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980095326099694,0.9977243726225765,0.0,0.00012512512512512512,0.1,0.2,0.1,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.998016977439931,0.997645036706192,0.0,0.00025025025025025025,0.1,0.2,0.1,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980154680480176,0.9977435822447702,0.0,7.507507507507507e-05,0.1,0.2,0.1,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980135410613824,0.997666425880154,0.0,0.00017517517517517516,0.1,0.2,0.1,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980902107145357,0.9958706128286677,0.0,0.003853853853853854,0.1,0.2,0.2,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
