x,n,payoff_C,payoff_D,epi_size,C,eta,beta,gamma,theta,x0,n0,L,Dr,Dg,Game
0.041497453464051134,0.00019080109182578462,-0.004297395171261069,-0.003405090560070488,0.004626849071293516,0.1,0.1,0.9,1.0,0.5,0.5,0.5,300,0.5,0.5,PD
0.47594725507413255,0.0007295550233701388,-0.5197363544507271,-0.5197989112609648,0.9933266599933267,0.1,0.1,1.0,0.1,0.5,0.5,0.5,300,0.5,0.5,PD
0.4767125653633795,0.0005660000747755539,-0.4881292403616966,-0.48816774163764254,0.929785340896452,0.1,0.1,1.0,0.2,0.5,0.5,0.5,300,0.5,0.5,PD
0.4542719997580408,0.000264726727408402,-0.24232168749737462,-0.24246554245835922,0.4404515626737849,0.1,0.1,1.0,0.30000000000000004,0.5,0.5,0.5,300,0.5,0.5,PD
0.27485432452371733,2.800516547806635e-05,-0.04467949305505009,-0.04483621341199516,0.06299632966299633,0.1,0.1,1.0,0.4,0.5,0.5,0.5,300,0.5,0.5,PD
0.15611505580069776,1e-05,-0.018781526048270495,-0.01891749232565899,0.023067511956400846,0.1,0.1,1.0,0.5,0.5,0.5,0.5,300,0.5,0.5,PD
0.08010934354471724,1e-05,-0.008523200823045269,-0.008672720887554221,0.009954398843287733,0.1,0.1,1.0,0.6,0.5,0.5,0.5,300,0.5,0.5,PD
0.05103748794922361,0.00014207110103670682,-0.005395943081501626,-0.005126975460334902,0.0064286508730953176,0.1,0.1,1.0,0.7000000000000001,0.5,0.5,0.5,300,0.5,0.5,PD
0.04707447296097634,0.00016939000368001628,-0.004933529048801648,-0.00467365414398177,0.006150595039483928,0.1,0.1,1.0,0.8,0.5,0.5,0.5,300,0.5,0.5,PD
0.04468538514492505,0.00019366778040478053,-0.004675835435786605,-0.00543743720060733,0.007007007007007007,0.1,0.1,1.0,0.9,0.5,0.5,0.5,300,0.5,0.5,PD
0.04319514047641719,0.00018321551573286337,-0.004493145359216408,-0.004039939023537905,0.005227449671894116,0.1,0.1,1.0,1.0,0.5,0.5,0.5,300,0.5,0.5,PD
0.03540841030382429,1e-05,-0.003588755010566122,-0.002532536703370037,0.002647091535980425,0.1,0.2,0.1,0.1,0.5,0.5,0.5,300,0.5,0.5,PD
0.02593587884210796,1e-05,-0.002595643710377044,-0.0010308862195528862,0.001156712267823379,0.1,0.2,0.1,0.2,0.5,0.5,0.5,300,0.5,0.5,PD
0.023177513372111165,1e-05,-0.002343199343788233,-0.0006415647313980647,0.0007785563341118896,0.1,0.2,0.1,0.30000000000000004,0.5,0.5,0.5,300,0.5,0.5,PD
0.02211419806352398,1e-05,-0.0022364376487598713,-0.0004747152152152153,0.000667334000667334,0.1,0.2,0.1,0.4,0.5,0.5,0.5,300,0.5,0.5,PD
0.02178808200149264,1e-05,-0.0021819421421421423,-0.0003412422422422423,0.0004671338004671338,0.1,0.2,0.1,0.5,0.5,0.5,0.5,300,0.5,0.5,PD
0.021374223257382963,1e-05,-0.0021407944055166278,-0.0002522575909242576,0.0003670337003670337,0.1,0.2,0.1,0.6,0.5,0.5,0.5,300,0.5,0.5,PD
0.021043283692922788,1e-05,-0.002107431375820265,-0.00021888605271938607,0.00035591146702257815,0.1,0.2,0.1,0.7000000000000001,0.5,0.5,0.5,300,0.5,0.5,PD
0.021191809915891514,1e-05,-0.0021218886886886887,-0.00019664330997664335,0.0003114225336447559,0.1,0.2,0.1,0.8,0.5,0.5,0.5,300,0.5,0.5,PD
0.021196934169470244,1e-05,-0.0021230007896785676,-0.0002077652652652653,0.00028917806695584475,0.1,0.2,0.1,0.9,0.5,0.5,0.5,300,0.5,0.5,PD
0.020802097536234923,1e-05,-0.002081853053053053,-0.00018551584918251587,0.00035591146702257815,0.1,0.2,0.1,1.0,0.5,0.5,0.5,300,0.5,0.5,PD
