x,n,payoff_C,payoff_D,epi_size,C,eta,beta,gamma,theta,x0,n0,L,Dr,Dg,Game
0.99999,0.9796144575355477,0.975328192246471,0.0,0.0036786786786786787,0.1,0.1,0.8,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796080791451167,0.9751764059749912,0.0,0.004054054054054054,0.1,0.1,0.8,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.4762682487920588,0.0003781479199203573,-0.5185917591519552,-0.5185918042598808,0.9908158158158158,0.1,0.1,0.9,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.47600908228395733,0.00032774691738072,-0.46158115221423307,-0.4614711436439725,0.8767267267267267,0.1,0.1,0.9,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9694263076534796,0.8950739150320797,0.0,0.1375125125125125,0.1,0.1,0.9,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9787298283331841,0.9678368852425029,0.0,0.01639139139139139,0.1,0.1,0.9,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9792233776375203,0.9692447496958542,0.0,0.014614614614614614,0.1,0.1,0.9,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.979442871843053,0.9712036510794263,0.0,0.011161161161161162,0.1,0.1,0.9,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9795090549970165,0.9734986140760259,0.0,0.007082082082082082,0.1,0.1,0.9,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9795607672782528,0.9749838800117071,0.0,0.004054054054054054,0.1,0.1,0.9,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9795729856448961,0.9750473589784366,0.0,0.003978978978978979,0.1,0.1,0.9,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9795957096151305,0.9759586965784782,0.0,0.0024024024024024023,0.1,0.1,0.9,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.4761073678840743,0.0002851870289417381,-0.5195775806253701,-0.519717365797243,0.9931431431431431,0.1,0.1,1.0,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.47681408313569223,0.00034686086304865635,-0.487745553987857,-0.4877082198322138,0.9290290290290291,0.1,0.1,1.0,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.4540222262890401,0.00012018268709603367,-0.2488221847583565,-0.24877483612531326,0.45305305305305305,0.1,0.1,1.0,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9775216742863682,0.9572214123951037,0.0,0.03450950950950951,0.1,0.1,1.0,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9789914165407196,0.9679254694433618,0.0,0.016466466466466465,0.1,0.1,1.0,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9792630930720355,0.969536585123841,0.0,0.014289289289289289,0.1,0.1,1.0,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9794311928541035,0.9715311947702386,0.0,0.010585585585585585,0.1,0.1,1.0,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9795101933326072,0.9739032833327083,0.0,0.006131131131131131,0.1,0.1,1.0,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9795274882680264,0.9746171464472783,0.0,0.0049299299299299295,0.1,0.1,1.0,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9795675767328095,0.975625527081748,0.0,0.002902902902902903,0.1,0.1,1.0,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980117098748421,0.9972631154008768,0.0,0.001001001001001001,0.1,0.2,0.1,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980133702179683,0.9975283438717324,0.0,0.00045045045045045046,0.1,0.2,0.1,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980139604319265,0.997616863701849,0.0,0.00025025025025025025,0.1,0.2,0.1,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980138478053685,0.997716619509148,0.0,0.00015015015015015014,0.1,0.2,0.1,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980138331792968,0.9976792006753135,0.0,0.00017517517517517516,0.1,0.2,0.1,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980140345141153,0.9976294830810194,0.0,0.00022522522522522523,0.1,0.2,0.1,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980140023162268,0.9977043577327627,0.0,0.00015015015015015014,0.1,0.2,0.1,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.998013922958268,0.9977043748993514,0.0,0.00012512512512512512,0.1,0.2,0.1,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.998014108035765,0.9977920272309425,0.0,2.5025025025025026e-05,0.1,0.2,0.1,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
